H K L Icalc Imeasured Err
9.740000000000000213e+00 -1.500000000000000000e+00 2.500000000000000000e+00 6.623004249913586397e-03 -1.489758494490524754e+01 1.455058659685237501e+02
9.259999999999999787e+00 -1.500000000000000000e+00 2.500000000000000000e+00 1.260873968815337864e+00 -1.882671295385807753e+01 1.541902740934070835e+02
9.740000000000000213e+00 -1.500000000000000000e+00 3.500000000000000000e+00 6.580288915404371330e+00 -2.125727582452236675e+01 1.471594519454153271e+02
9.259999999999999787e+00 -1.500000000000000000e+00 3.500000000000000000e+00 3.650755927071572149e+00 -1.141465987905394286e+02 1.555367596221227586e+02
9.740000000000000213e+00 -1.500000000000000000e+00 4.500000000000000000e+00 6.996318998949414336e+00 1.120882310221786611e+02 1.457534170911611966e+02
9.259999999999999787e+00 -1.500000000000000000e+00 4.500000000000000000e+00 3.126465815034032314e+00 1.818473409401485696e+02 1.508649346787549632e+02
9.740000000000000213e+00 -1.500000000000000000e+00 5.500000000000000000e+00 1.762591789105803081e-02 3.804334979555096652e+01 1.437793040783338938e+02
9.259999999999999787e+00 -1.500000000000000000e+00 5.500000000000000000e+00 5.150044231492235447e+00 -5.317512688878923655e+01 1.485124284571833471e+02
9.740000000000000213e+00 -1.500000000000000000e+00 6.500000000000000000e+00 4.405692775268970664e-03 1.691412020154530182e+01 1.460636767175535624e+02
9.259999999999999787e+00 -1.500000000000000000e+00 6.500000000000000000e+00 6.877105327253982381e+00 1.866087053655646741e+02 1.516031775310135004e+02
9.740000000000000213e+00 -1.500000000000000000e+00 7.500000000000000000e+00 9.175007426630129359e+00 5.899038552818819880e+01 1.471730287472028635e+02
9.259999999999999787e+00 -1.500000000000000000e+00 7.500000000000000000e+00 3.189803966328708107e-01 -3.035005331231513992e+01 1.535481398454569444e+02
9.740000000000000213e+00 -1.500000000000000000e+00 8.500000000000000000e+00 9.899323651896114740e+00 7.709140225243754685e+01 1.455811360977101288e+02
9.259999999999999787e+00 -1.500000000000000000e+00 8.500000000000000000e+00 9.594539160749041007e-02 8.450800425140187144e+00 1.473308020556970916e+02
9.740000000000000213e+00 -1.500000000000000000e+00 9.500000000000000000e+00 3.139340051343639942e-02 1.000701022893190384e+02 1.441921732012525013e+02
9.259999999999999787e+00 -1.500000000000000000e+00 9.500000000000000000e+00 9.443316097544512289e+00 1.003340029972605407e+02 1.479651761712025291e+02
9.740000000000000213e+00 -1.500000000000000000e+00 1.050000000000000000e+01 1.213381088833874050e-01 3.553329252224648371e+01 1.467716657771519522e+02
9.259999999999999787e+00 -1.500000000000000000e+00 1.050000000000000000e+01 1.101367954004905592e+01 2.560381303308531642e+01 1.513165336616425520e+02
9.740000000000000213e+00 -1.500000000000000000e+00 1.150000000000000000e+01 1.281203578014058664e+01 -8.978923163298168220e+01 1.428823406906885793e+02
9.259999999999999787e+00 -1.500000000000000000e+00 1.150000000000000000e+01 1.615392724158390969e+00 7.610409194254316390e+00 1.504734585192684335e+02
9.740000000000000213e+00 -1.500000000000000000e+00 1.250000000000000000e+01 1.345223974932886968e+01 8.723453652393072844e+01 1.437733201192940271e+02
9.259999999999999787e+00 -1.500000000000000000e+00 1.250000000000000000e+01 2.465641983223766154e+00 -2.674333838024176657e+01 1.482592482359869450e+02
9.740000000000000213e+00 -1.500000000000000000e+00 1.350000000000000000e+01 9.083066231318572825e-01 1.058657983382581733e+02 1.457278070582275689e+02
9.259999999999999787e+00 -1.500000000000000000e+00 1.350000000000000000e+01 8.287121195587632272e+00 -8.179095250787213445e+00 1.480675917233409962e+02
9.740000000000000213e+00 -1.500000000000000000e+00 1.450000000000000000e+01 1.503107189865803051e+00 2.618392706853337586e+02 1.447711151481883007e+02
9.259999999999999787e+00 -1.500000000000000000e+00 1.450000000000000000e+01 9.031294415106748019e+00 1.234527647045324557e+02 1.489165493552513055e+02
9.740000000000000213e+00 -1.500000000000000000e+00 1.650000000000000000e+01 1.539505998705339351e+01 1.629134766426868737e+02 1.412072736817229384e+02
9.259999999999999787e+00 -1.500000000000000000e+00 1.650000000000000000e+01 1.107814028848166643e+01 6.223188086459413171e+01 1.497481022939022068e+02
9.740000000000000213e+00 -1.500000000000000000e+00 1.750000000000000000e+01 4.540556358515346780e+00 2.231297648517647758e+01 1.431179310481394680e+02
9.259999999999999787e+00 -1.500000000000000000e+00 1.750000000000000000e+01 3.074292973608619750e+00 2.026033142295200378e+02 1.499602681754404045e+02
9.740000000000000213e+00 -1.500000000000000000e+00 1.850000000000000000e+01 6.083506494836025347e+00 -8.407909452839521691e+01 1.418250875859063171e+02
9.259999999999999787e+00 -1.500000000000000000e+00 1.850000000000000000e+01 3.135541642059983314e+00 3.929289278323994949e+01 1.484595707276058363e+02
9.740000000000000213e+00 -1.500000000000000000e+00 1.950000000000000000e+01 1.466847718573430548e+01 7.352378599531948566e+01 1.399530473721455053e+02
9.259999999999999787e+00 -1.500000000000000000e+00 1.950000000000000000e+01 1.793715214369994371e+01 1.120263302815146744e+01 1.457065758639602393e+02
9.740000000000000213e+00 -1.500000000000000000e+00 2.050000000000000000e+01 1.360014541793857923e+01 1.189151384800206870e+02 1.374883304707166758e+02
9.259999999999999787e+00 -1.500000000000000000e+00 2.050000000000000000e+01 2.041996350430986595e+01 9.087948897550813854e+01 1.471841294730855054e+02
6.240000000000000213e+00 2.000000000000000000e+00 -2.650000000000000000e+01 7.582879406491144891e+02 7.866103261215612292e+02 1.509754998749797039e+02
5.759999999999999787e+00 2.000000000000000000e+00 -2.650000000000000000e+01 5.396791892502815244e+02 6.345909999599680305e+02 1.415261680750242022e+02
6.240000000000000213e+00 2.000000000000000000e+00 -2.550000000000000000e+01 1.488705670852711194e+02 7.756448801612714306e+01 1.475500192022633996e+02
5.759999999999999787e+00 2.000000000000000000e+00 -2.550000000000000000e+01 3.674838403389672692e+01 -1.811462959843775025e+02 1.387036600636144783e+02
6.240000000000000213e+00 2.000000000000000000e+00 -2.450000000000000000e+01 2.182580421931604953e+00 -1.195669927073467989e+02 1.388595632925134851e+02
5.759999999999999787e+00 2.000000000000000000e+00 -2.450000000000000000e+01 2.897574026737660233e+02 1.254288817766064312e+02 1.442074813750579665e+02
6.240000000000000213e+00 2.000000000000000000e+00 -2.350000000000000000e+01 4.706512297504091862e+02 2.266354401037096977e+01 1.448820641073283468e+02
5.759999999999999787e+00 2.000000000000000000e+00 -2.350000000000000000e+01 7.103639934262556608e+02 8.416120248374936637e+02 1.499106374436117051e+02
6.240000000000000213e+00 2.000000000000000000e+00 -2.150000000000000000e+01 6.874618343461652614e+01 -2.458290857942774892e+02 1.630435747973946832e+02
5.759999999999999787e+00 2.000000000000000000e+00 -2.150000000000000000e+01 2.385827893572505900e+02 1.759390020764549263e+02 1.518081018133588316e+02
6.240000000000000213e+00 2.000000000000000000e+00 -1.950000000000000000e+01 1.002635856996856660e+03 1.237960185960910167e+03 1.582495060555050372e+02
5.759999999999999787e+00 2.000000000000000000e+00 -1.950000000000000000e+01 3.216922684667038652e+02 -8.769242196460254490e+00 1.433324187951500903e+02
6.240000000000000213e+00 2.000000000000000000e+00 -1.850000000000000000e+01 5.948974557406437498e+02 6.602052184026688337e+02 1.461711593047684516e+02
5.759999999999999787e+00 2.000000000000000000e+00 -1.850000000000000000e+01 6.774859648219320718e+01 -1.588996073636226356e+02 1.501347311583832038e+02
6.240000000000000213e+00 2.000000000000000000e+00 -1.750000000000000000e+01 1.122832843599934982e+01 9.660214587114751339e+00 1.526491227496917702e+02
5.759999999999999787e+00 2.000000000000000000e+00 -1.750000000000000000e+01 5.705578447938746649e+02 4.962192496868883609e+02 1.493751161007292012e+02
6.240000000000000213e+00 2.000000000000000000e+00 -1.650000000000000000e+01 1.349069108996305886e+02 -4.688788299317820929e+01 1.474411634532831954e+02
5.759999999999999787e+00 2.000000000000000000e+00 -1.650000000000000000e+01 9.625910902655140262e+02 1.380102273352735210e+03 1.574152448880106760e+02
6.240000000000000213e+00 2.000000000000000000e+00 -1.550000000000000000e+01 2.045445027826563376e+02 1.412883447343483567e+01 1.447374306395032022e+02
5.759999999999999787e+00 2.000000000000000000e+00 -1.550000000000000000e+01 9.728204529091840413e+01 -6.535984388063661754e+01 1.551537229149690802e+02
6.240000000000000213e+00 2.000000000000000000e+00 -1.350000000000000000e+01 4.187115635384692496e+02 4.561864277380518615e+02 1.669009796295989076e+02
5.759999999999999787e+00 2.000000000000000000e+00 -1.350000000000000000e+01 4.577600927078315181e+02 6.126675409063464031e+02 1.561744746319147339e+02
6.240000000000000213e+00 2.000000000000000000e+00 -1.250000000000000000e+01 3.388579872692274080e+02 2.681581880599842407e+02 1.595188566439717306e+02
5.759999999999999787e+00 2.000000000000000000e+00 -1.250000000000000000e+01 2.671654337992373485e+02 1.699410092150792480e+02 1.419360826657548671e+02
6.240000000000000213e+00 2.000000000000000000e+00 -1.150000000000000000e+01 4.442474932508966958e+02 7.539290181834367104e+02 1.546144949508106379e+02
5.759999999999999787e+00 2.000000000000000000e+00 -1.150000000000000000e+01 3.037313995462144334e+01 8.678600255133642349e+01 1.445784868894741919e+02
6.240000000000000213e+00 2.000000000000000000e+00 -1.050000000000000000e+01 2.012433161145274312e+02 3.208950486318499316e+02 1.479440012454330997e+02
5.759999999999999787e+00 2.000000000000000000e+00 -1.050000000000000000e+01 1.866329833311700668e+02 3.286641060613328591e+02 1.496148605893411343e+02
6.240000000000000213e+00 2.000000000000000000e+00 -8.500000000000000000e+00 1.308133754365270534e+02 -4.205253868363797665e+00 1.564436339877078126e+02
5.759999999999999787e+00 2.000000000000000000e+00 -8.500000000000000000e+00 4.649331323665350055e+02 7.416175306646618992e+02 1.670291563278937019e+02
6.240000000000000213e+00 2.000000000000000000e+00 -7.500000000000000000e+00 1.010760428552255341e+01 -2.389977318528108299e+02 1.522071021770173616e+02
5.759999999999999787e+00 2.000000000000000000e+00 -7.500000000000000000e+00 5.364787887817739431e+01 -3.329980677701532841e+02 1.528371018028672381e+02
6.240000000000000213e+00 2.000000000000000000e+00 -5.500000000000000000e+00 3.300617746220157187e+02 6.761868853659834713e+02 1.620791304617901858e+02
5.759999999999999787e+00 2.000000000000000000e+00 -5.500000000000000000e+00 1.342512310614239901e+01 1.180618472773930989e+02 1.528135608347636207e+02
6.240000000000000213e+00 2.000000000000000000e+00 -4.500000000000000000e+00 2.497486004486188733e+02 3.832110522679286078e+02 1.572605694977288238e+02
5.759999999999999787e+00 2.000000000000000000e+00 -4.500000000000000000e+00 4.437358041057418490e+00 4.858781217061914504e+01 1.486956833603450718e+02
6.240000000000000213e+00 2.000000000000000000e+00 -3.500000000000000000e+00 1.653474772728935704e+02 2.817697593977209181e+01 1.492112995638417772e+02
5.759999999999999787e+00 2.000000000000000000e+00 -3.500000000000000000e+00 2.830880540324064327e+02 3.797474987925015739e+02 1.457945418109795810e+02
6.240000000000000213e+00 2.000000000000000000e+00 -2.500000000000000000e+00 1.190801560685732881e+02 2.753579147396667395e+02 1.510699718871053960e+02
5.759999999999999787e+00 2.000000000000000000e+00 -2.500000000000000000e+00 3.002967105808407950e+02 3.582909358199831331e+02 1.494440409987612384e+02
6.240000000000000213e+00 2.000000000000000000e+00 -1.500000000000000000e+00 8.593959133870717082e+00 1.099040012482146267e+02 1.521801180315344482e+02
5.759999999999999787e+00 2.000000000000000000e+00 -1.500000000000000000e+00 1.333514422566939306e+00 1.189683823852101341e+01 1.525035931298032210e+02
6.240000000000000213e+00 2.000000000000000000e+00 -5.000000000000000000e-01 8.665637802109513288e+00 -2.210688653197139502e+02 1.624930169191991922e+02
5.759999999999999787e+00 2.000000000000000000e+00 -5.000000000000000000e-01 2.023284031011949757e+00 -1.922759355820016935e+02 1.527686857967767082e+02
6.240000000000000213e+00 2.000000000000000000e+00 4.500000000000000000e+00 2.497486004493731571e+02 2.141225440250709653e+02 1.528109151247056730e+02
5.759999999999999787e+00 2.000000000000000000e+00 4.500000000000000000e+00 4.437358041053638402e+00 1.110405819735024124e+01 1.495699172836904438e+02
6.240000000000000213e+00 2.000000000000000000e+00 5.500000000000000000e+00 3.300617746220751769e+02 9.108358849453506991e+02 1.684079463206741707e+02
5.759999999999999787e+00 2.000000000000000000e+00 5.500000000000000000e+00 1.342512310585410518e+01 -1.154195232769125141e+02 1.515407201796231220e+02
6.240000000000000213e+00 2.000000000000000000e+00 6.500000000000000000e+00 9.999428716967651454e+00 6.282379989558830857e+01 1.610508402400324144e+02
5.759999999999999787e+00 2.000000000000000000e+00 6.500000000000000000e+00 4.476958598035095349e+01 -2.831910359498579055e+01 1.530241688085973237e+02
6.240000000000000213e+00 2.000000000000000000e+00 9.500000000000000000e+00 6.787955139717294628e+01 -3.006821344897616655e+01 1.513432411704361016e+02
5.759999999999999787e+00 2.000000000000000000e+00 9.500000000000000000e+00 4.423493405043813027e+02 5.538977946901577525e+02 1.570312835940496257e+02
6.240000000000000213e+00 2.000000000000000000e+00 1.050000000000000000e+01 2.012433161151374179e+02 1.008709106857422739e+02 1.480789089683267434e+02
5.759999999999999787e+00 2.000000000000000000e+00 1.050000000000000000e+01 1.866329833310208528e+02 1.946264010273152962e+02 1.459643578069660066e+02
6.240000000000000213e+00 2.000000000000000000e+00 1.150000000000000000e+01 4.442474932512382679e+02 7.122319350864709122e+02 1.542965642558764330e+02
5.759999999999999787e+00 2.000000000000000000e+00 1.150000000000000000e+01 3.037313995463421890e+01 6.588105094015190843e-01 1.437052566495677013e+02
6.240000000000000213e+00 2.000000000000000000e+00 1.250000000000000000e+01 3.388579872718959223e+02 5.219147646864876151e+02 1.630051729706454751e+02
5.759999999999999787e+00 2.000000000000000000e+00 1.250000000000000000e+01 2.671654337982884613e+02 3.503599125276923587e+01 1.462042605842443663e+02
6.240000000000000213e+00 2.000000000000000000e+00 1.550000000000000000e+01 2.045445027836501026e+02 3.361637868240359239e+01 1.463342984691854554e+02
5.759999999999999787e+00 2.000000000000000000e+00 1.550000000000000000e+01 9.728204528955900798e+01 1.214913947092918534e+01 1.585017236761719630e+02
6.240000000000000213e+00 2.000000000000000000e+00 1.850000000000000000e+01 5.948974557400294998e+02 5.689430092420880101e+02 1.540357618614874582e+02
5.759999999999999787e+00 2.000000000000000000e+00 1.850000000000000000e+01 6.774859648149944746e+01 1.088828094897326082e+01 1.504432853340392739e+02
6.240000000000000213e+00 2.000000000000000000e+00 1.950000000000000000e+01 1.002635856998829468e+03 1.192720652631367557e+03 1.572289089040598355e+02
5.759999999999999787e+00 2.000000000000000000e+00 1.950000000000000000e+01 3.216922684652363955e+02 2.962071660938672721e+02 1.422899470530441306e+02
6.240000000000000213e+00 2.000000000000000000e+00 2.050000000000000000e+01 6.849203135435661238e+01 -3.816824746725615114e+00 1.553820423223057503e+02
5.759999999999999787e+00 2.000000000000000000e+00 2.050000000000000000e+01 1.948780549682047365e+02 1.676632896062219515e+02 1.421333299518620947e+02
6.240000000000000213e+00 2.000000000000000000e+00 2.350000000000000000e+01 4.706512297473365720e+02 4.210232313396409154e+02 1.429600416159723295e+02
5.759999999999999787e+00 2.000000000000000000e+00 2.350000000000000000e+01 7.103639934263050009e+02 7.283349168423446827e+02 1.535291696663212520e+02
6.240000000000000213e+00 2.000000000000000000e+00 2.450000000000000000e+01 2.182580421675056392e+00 -3.994268227720749564e+01 1.398895614842226678e+02
5.759999999999999787e+00 2.000000000000000000e+00 2.450000000000000000e+01 2.897574026745122637e+02 2.884123457341484027e+02 1.432617236648235064e+02
6.240000000000000213e+00 2.000000000000000000e+00 2.550000000000000000e+01 1.488705670850242200e+02 -6.505286197285749950e+01 1.486879833418296926e+02
5.759999999999999787e+00 2.000000000000000000e+00 2.550000000000000000e+01 3.674838403299240497e+01 7.792125922949890082e+01 1.406632985233433715e+02
6.240000000000000213e+00 2.000000000000000000e+00 2.950000000000000000e+01 1.067388368917005863e+02 6.008815280627459288e+00 1.393717418341142888e+02
5.759999999999999787e+00 2.000000000000000000e+00 2.950000000000000000e+01 2.560220233419748581e+01 -2.087123555834405124e+02 1.456324032452942845e+02
7.240000000000000213e+00 2.000000000000000000e+00 -2.850000000000000000e+01 2.586725759887901877e+00 -1.054527487033046782e+02 1.451369369552423620e+02
6.759999999999999787e+00 2.000000000000000000e+00 -2.850000000000000000e+01 3.352559854158131429e+02 9.507395588382496499e+01 1.424003695022418015e+02
7.240000000000000213e+00 2.000000000000000000e+00 -2.750000000000000000e+01 1.327746830272133138e+02 4.740503793198149651e+01 1.390936903223866636e+02
6.759999999999999787e+00 2.000000000000000000e+00 -2.750000000000000000e+01 7.413477875987621246e+02 7.199808921497024130e+02 1.434904994677347929e+02
7.240000000000000213e+00 2.000000000000000000e+00 -2.450000000000000000e+01 3.824040829652063849e+02 2.131138224098831415e+02 1.575427893264239572e+02
6.759999999999999787e+00 2.000000000000000000e+00 -2.450000000000000000e+01 5.332292637601503884e+02 4.272382999435067177e+02 1.470850758277331067e+02
7.240000000000000213e+00 2.000000000000000000e+00 -2.350000000000000000e+01 3.525217025900236081e+02 4.696483537810854614e+02 1.514046020292150843e+02
6.759999999999999787e+00 2.000000000000000000e+00 -2.350000000000000000e+01 3.934903186655709533e+02 2.554908465922053438e+02 1.390086553060635879e+02
7.240000000000000213e+00 2.000000000000000000e+00 -2.250000000000000000e+01 5.741551848237529612e+02 7.184028488365147496e+02 1.480361164552622313e+02
6.759999999999999787e+00 2.000000000000000000e+00 -2.250000000000000000e+01 2.957628471759829125e+01 2.929042870734701864e+01 1.389974223888798690e+02
7.240000000000000213e+00 2.000000000000000000e+00 -2.150000000000000000e+01 2.267615222869270042e+02 1.994446484783547930e+02 1.387157545013363062e+02
6.759999999999999787e+00 2.000000000000000000e+00 -2.150000000000000000e+01 2.375041186209977440e+01 -1.597946675326675177e+02 1.487506105554696489e+02
7.240000000000000213e+00 2.000000000000000000e+00 -1.850000000000000000e+01 3.115203694431768966e+01 -9.453016648255288601e+01 1.509958996752891949e+02
6.759999999999999787e+00 2.000000000000000000e+00 -1.850000000000000000e+01 6.387910530294218958e+00 -1.405876035219989717e+02 1.466556939846694263e+02
7.240000000000000213e+00 2.000000000000000000e+00 -1.450000000000000000e+01 1.246747333555871649e+02 -1.977456397563219070e+02 1.496247223172937879e+02
6.759999999999999787e+00 2.000000000000000000e+00 -1.450000000000000000e+01 2.174312860676969024e+02 3.249155523586523486e+02 1.424912083221533976e+02
7.240000000000000213e+00 2.000000000000000000e+00 -1.350000000000000000e+01 1.280451394417825206e+01 -1.109930674891074887e+01 1.431850508509993460e+02
6.759999999999999787e+00 2.000000000000000000e+00 -1.350000000000000000e+01 4.843861441734503614e+02 4.945219921640527900e+02 1.456513455132536023e+02
7.240000000000000213e+00 2.000000000000000000e+00 -1.250000000000000000e+01 1.672762481270040098e+02 1.789595037463950575e+02 1.471297083400602617e+02
6.759999999999999787e+00 2.000000000000000000e+00 -1.250000000000000000e+01 2.526371766150889471e+02 3.909834263293596450e+02 1.524169361113086438e+02
7.240000000000000213e+00 2.000000000000000000e+00 -1.050000000000000000e+01 3.445370325840631409e+01 2.174679550621658564e+01 1.623443004081141225e+02
6.759999999999999787e+00 2.000000000000000000e+00 -1.050000000000000000e+01 1.768190087001967186e+02 4.303015181894879788e+02 1.474414144774967781e+02
7.240000000000000213e+00 2.000000000000000000e+00 -9.500000000000000000e+00 3.460912296007096245e+01 6.741425302263814956e+01 1.554873536782652081e+02
6.759999999999999787e+00 2.000000000000000000e+00 -9.500000000000000000e+00 1.195132023584667138e+02 5.345493755966163008e+01 1.452401623074104009e+02
7.240000000000000213e+00 2.000000000000000000e+00 -8.500000000000000000e+00 4.783956686397568774e+02 4.836524717011925532e+02 1.539481678844981616e+02
6.759999999999999787e+00 2.000000000000000000e+00 -8.500000000000000000e+00 3.102642245685938160e-01 -3.252128440362866968e+00 1.464557227974991349e+02
7.240000000000000213e+00 2.000000000000000000e+00 -4.500000000000000000e+00 4.306932075724526499e+01 2.480124850689899176e+02 1.521342730888130461e+02
6.759999999999999787e+00 2.000000000000000000e+00 -4.500000000000000000e+00 2.745218869885581281e+00 4.897485920216422528e+01 1.508799073985706514e+02
7.240000000000000213e+00 2.000000000000000000e+00 -2.500000000000000000e+00 4.124217921578979684e+01 -1.560022094915620983e+01 1.584419663006233066e+02
6.759999999999999787e+00 2.000000000000000000e+00 -2.500000000000000000e+00 3.953977265209045022e+00 4.771501466262270696e+01 1.534669285053585384e+02
7.240000000000000213e+00 2.000000000000000000e+00 -1.500000000000000000e+00 3.923122730886185394e+01 -7.612271841685287654e+01 1.561345948813074642e+02
6.759999999999999787e+00 2.000000000000000000e+00 -1.500000000000000000e+00 3.733855574477675354e+00 8.865562378393951803e+01 1.484548147796156741e+02
7.240000000000000213e+00 2.000000000000000000e+00 -5.000000000000000000e-01 2.463495648681522141e+02 1.262294827358564362e+02 1.474713425550876309e+02
6.759999999999999787e+00 2.000000000000000000e+00 -5.000000000000000000e-01 2.428875531362350841e+02 1.206536494963802397e+01 1.468036329272031253e+02
7.240000000000000213e+00 2.000000000000000000e+00 5.000000000000000000e-01 2.463495648674204972e+02 2.791488126474432647e+02 1.486748497140656298e+02
6.759999999999999787e+00 2.000000000000000000e+00 5.000000000000000000e-01 2.428875531358977469e+02 -1.498841684733924922e+02 1.474107118521242228e+02
7.240000000000000213e+00 2.000000000000000000e+00 1.500000000000000000e+00 3.923122730861180685e+01 -2.587502632203104440e+02 1.548208307245196238e+02
6.759999999999999787e+00 2.000000000000000000e+00 1.500000000000000000e+00 3.733855574444409964e+00 -1.421830932094599120e+02 1.486895717987545709e+02
7.240000000000000213e+00 2.000000000000000000e+00 2.500000000000000000e+00 4.124217921560699551e+01 3.091242770967073739e+01 1.600541933996815658e+02
6.759999999999999787e+00 2.000000000000000000e+00 2.500000000000000000e+00 3.953977265236989780e+00 -1.678303449676604941e+02 1.495632716723847579e+02
7.240000000000000213e+00 2.000000000000000000e+00 3.500000000000000000e+00 4.402880795210440823e+01 -8.375221773586235940e+01 1.520983552739469360e+02
6.759999999999999787e+00 2.000000000000000000e+00 3.500000000000000000e+00 7.722476045228359176e+00 -1.498305069538764656e+02 1.510596223490526313e+02
7.240000000000000213e+00 2.000000000000000000e+00 4.500000000000000000e+00 4.306932075727387854e+01 1.010702432483667508e+02 1.512963925103692873e+02
6.759999999999999787e+00 2.000000000000000000e+00 4.500000000000000000e+00 2.745218869965456499e+00 3.669361328938975930e+01 1.511186966329000825e+02
7.240000000000000213e+00 2.000000000000000000e+00 5.500000000000000000e+00 1.295350300220628137e+00 -8.543567670986521989e+01 1.558418843943854881e+02
6.759999999999999787e+00 2.000000000000000000e+00 5.500000000000000000e+00 3.468438747309523364e+02 3.629227787593263201e+02 1.532984057827902689e+02
7.240000000000000213e+00 2.000000000000000000e+00 7.500000000000000000e+00 3.236666655645358333e+02 1.234526271247304976e+02 1.560038561222125679e+02
6.759999999999999787e+00 2.000000000000000000e+00 7.500000000000000000e+00 5.154942182512324678e+01 -4.348698411323130131e+01 1.471898088990878364e+02
7.240000000000000213e+00 2.000000000000000000e+00 8.500000000000000000e+00 4.783956686366649933e+02 6.774747509342851117e+02 1.567640411366874673e+02
6.759999999999999787e+00 2.000000000000000000e+00 8.500000000000000000e+00 3.102642245423041234e-01 -1.107594201115425676e+02 1.456202754529363688e+02
7.240000000000000213e+00 2.000000000000000000e+00 9.500000000000000000e+00 3.460912295970172181e+01 -7.752927925130643416e+01 1.548104246052549797e+02
6.759999999999999787e+00 2.000000000000000000e+00 9.500000000000000000e+00 1.195132023578633920e+02 -4.788414448989715311e+01 1.458665927472616488e+02
7.240000000000000213e+00 2.000000000000000000e+00 1.250000000000000000e+01 1.672762481272885964e+02 2.161112085951317567e+02 1.461295967070131496e+02
6.759999999999999787e+00 2.000000000000000000e+00 1.250000000000000000e+01 2.526371766130256731e+02 4.088626721591863316e+02 1.538862202844681235e+02
7.240000000000000213e+00 2.000000000000000000e+00 1.350000000000000000e+01 1.280451394404154009e+01 -4.558930981013691053e+01 1.444978449601706814e+02
6.759999999999999787e+00 2.000000000000000000e+00 1.350000000000000000e+01 4.843861441744771241e+02 4.193367463862668956e+02 1.477356805519009981e+02
7.240000000000000213e+00 2.000000000000000000e+00 1.650000000000000000e+01 7.021018766748709368e+02 7.025397838763892651e+02 1.597870042235913388e+02
6.759999999999999787e+00 2.000000000000000000e+00 1.650000000000000000e+01 3.764403318831401748e+02 5.047265377707954030e+02 1.499480769508232072e+02
7.240000000000000213e+00 2.000000000000000000e+00 1.850000000000000000e+01 3.115203694449996874e+01 2.799488939205184579e+01 1.482071756572829031e+02
6.759999999999999787e+00 2.000000000000000000e+00 1.850000000000000000e+01 6.387910530394269593e+00 1.489727393473731354e+01 1.523681460482254977e+02
8.240000000000000213e+00 2.000000000000000000e+00 -2.450000000000000000e+01 9.743773349190130162e+00 -2.088599418144440278e+00 1.364071055242357886e+02
7.759999999999999787e+00 2.000000000000000000e+00 -2.450000000000000000e+01 2.825739340646995288e+02 2.721249857858056203e+02 1.395177940040265980e+02
8.240000000000000213e+00 2.000000000000000000e+00 -2.150000000000000000e+01 2.631525575882101009e+01 -3.249957305006682873e+01 1.559099549820344350e+02
7.759999999999999787e+00 2.000000000000000000e+00 -2.150000000000000000e+01 1.668575621845006651e+02 7.035377187770791352e+01 1.439877924513046992e+02
8.240000000000000213e+00 2.000000000000000000e+00 -2.050000000000000000e+01 3.984001242733118886e+01 1.112673857904737815e+02 1.525356542126766612e+02
7.759999999999999787e+00 2.000000000000000000e+00 -2.050000000000000000e+01 1.489547992219345645e+02 4.060898830543737859e+01 1.388542264137673783e+02
8.240000000000000213e+00 2.000000000000000000e+00 -1.950000000000000000e+01 7.142508629317968598e+02 9.435786348478868604e+02 1.545790017207389724e+02
7.759999999999999787e+00 2.000000000000000000e+00 -1.950000000000000000e+01 1.542800908928137176e+02 2.218072900798506453e+02 1.406392443110449904e+02
8.240000000000000213e+00 2.000000000000000000e+00 -1.750000000000000000e+01 1.947402450634894144e-02 -1.516241547698155046e+02 1.477831564425560771e+02
7.759999999999999787e+00 2.000000000000000000e+00 -1.750000000000000000e+01 4.310143653776326005e+02 4.087504879258340225e+02 1.452970421885800079e+02
8.240000000000000213e+00 2.000000000000000000e+00 -1.650000000000000000e+01 5.034837921436454877e+01 4.989537857857067138e+01 1.491883623849890341e+02
7.759999999999999787e+00 2.000000000000000000e+00 -1.650000000000000000e+01 6.788976280291924468e+02 9.128455672506242990e+02 1.515576512092368375e+02
8.240000000000000213e+00 2.000000000000000000e+00 -1.550000000000000000e+01 1.385638708203289582e+02 7.736612978100311011e+01 1.440704209357489844e+02
7.759999999999999787e+00 2.000000000000000000e+00 -1.550000000000000000e+01 5.115271990870372321e+01 2.437599569290323416e+02 1.538600246537257021e+02
8.240000000000000213e+00 2.000000000000000000e+00 -1.250000000000000000e+01 2.042299280916751059e+02 1.686391425353358500e+02 1.575713344971733818e+02
7.759999999999999787e+00 2.000000000000000000e+00 -1.250000000000000000e+01 1.343520844365554581e+02 1.528262814205663744e+02 1.426771538928794030e+02
8.240000000000000213e+00 2.000000000000000000e+00 -1.150000000000000000e+01 3.563100672413942789e+02 5.147170486561517464e+02 1.507240253135024659e+02
7.759999999999999787e+00 2.000000000000000000e+00 -1.150000000000000000e+01 5.119671706186466764e+01 3.666906739975092933e+01 1.420351597998428019e+02
8.240000000000000213e+00 2.000000000000000000e+00 -9.500000000000000000e+00 1.942651098259906917e+01 1.076942616013111547e+02 1.489176954967686584e+02
7.759999999999999787e+00 2.000000000000000000e+00 -9.500000000000000000e+00 2.861326969456274583e+02 5.530395065080374479e+02 1.535183008521778447e+02
8.240000000000000213e+00 2.000000000000000000e+00 -7.500000000000000000e+00 1.350020710183883388e+01 -1.334758250713348389e+02 1.499578391269526207e+02
